H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
672.578,12.15,672.578,-11,672.578,-1.69,-0.18
672.59,9.15,672.59,5,672.59,13.31,9.153333333
672.601,-4.85,672.601,1,672.601,9.31,1.82
672.612,-2.85,672.612,8,672.612,2.31,2.486666667
672.623,15.15,672.623,15,672.623,-2.69,9.153333333
672.634,11.15,672.634,3,672.634,3.31,5.82
672.646,4.15,672.646,10,672.646,-9.69,1.486666667
672.657,11.15,672.657,1,672.657,-7.69,1.486666667
672.668,7.15,672.668,3,672.668,-10.69,-0.18
672.679,6.15,672.679,-13,672.679,8.31,0.4866666667
672.69,-4.85,672.69,-13,672.69,-8.69,-8.846666667
672.701,0.15,672.701,-10,672.701,-5.69,-5.18
672.713,10.15,672.713,19,672.713,-3.69,8.486666667
672.724,2.15,672.724,6,672.724,-4.69,1.153333333
672.735,0.15,672.735,14,672.735,-0.69,4.486666667
672.746,6.15,672.746,11,672.746,-6.69,3.486666667
672.757,7.15,672.757,9,672.757,-2.69,4.486666667
672.768,1.15,672.768,15,672.768,13.31,9.82
672.78,6.15,672.78,17,672.78,-12.69,3.486666667
672.791,12.15,672.791,-2,672.791,-7.69,0.82
672.802,3.15,672.802,-14,672.802,-4.69,-5.18
672.813,2.15,672.813,-1,672.813,18.31,6.486666667
672.824,17.15,672.824,8,672.824,22.31,15.82
672.835,18.15,672.835,14,672.835,24.31,18.82
672.847,2.15,672.847,-3,672.847,1.31,0.1533333333
672.858,5.15,672.858,0,672.858,1.31,2.153333333
672.869,9.15,672.869,6,672.869,10.31,8.486666667
672.88,10.15,672.88,14,672.88,4.31,9.486666667
672.891,6.15,672.891,14,672.891,4.31,8.153333333
672.902,0.15,672.902,5,672.902,-2.69,0.82
672.913,1.15,672.913,-3,672.913,-10.69,-4.18
672.925,-1.85,672.925,-1,672.925,-0.69,-1.18
672.936,-8.85,672.936,1,672.936,8.31,0.1533333333
672.947,-2.85,672.947,14,672.947,28.31,13.15333333
672.958,1.15,672.958,16,672.958,23.31,13.48666667
672.969,-11.85,672.969,2,672.969,-6.69,-5.513333333
672.98,0.15,672.98,11,672.98,-1.69,3.153333333
672.991,11.15,672.991,19,672.991,-5.69,8.153333333
673.002,7.15,673.002,3,673.002,1.31,3.82
673.013,-6.85,673.013,-3,673.013,-8.69,-6.18
673.025,-8.85,673.025,-3,673.025,3.31,-2.846666667
673.036,3.15,673.036,3,673.036,6.31,4.153333333
673.047,14.15,673.047,7,673.047,20.31,13.82
673.058,2.15,673.058,-7,673.058,7.31,0.82
673.069,5.15,673.069,-2,673.069,17.31,6.82
673.08,15.15,673.08,-5,673.08,-2.69,2.486666667
673.091,5.15,673.091,7,673.091,1.31,4.486666667
673.102,-16.85,673.102,-6,673.102,-6.69,-9.846666667
673.113,7.15,673.113,6,673.113,9.31,7.486666667
673.124,24.15,673.124,32,673.124,27.31,27.82
673.136,19.15,673.136,12,673.136,17.31,16.15333333
673.147,14.15,673.147,4,673.147,3.31,7.153333333
673.158,-5.85,673.158,-2,673.158,12.31,1.486666667
673.169,11.15,673.169,-5,673.169,13.31,6.486666667
673.18,-2.85,673.18,-11,673.18,-9.69,-7.846666667
673.191,-8.85,673.191,-6,673.191,-1.69,-5.513333333
673.202,6.15,673.202,6,673.202,1.31,4.486666667
673.213,-1.85,673.213,0,673.213,-0.69,-0.8466666667
673.224,1.15,673.224,9,673.224,14.31,8.153333333
673.235,19.15,673.235,10,673.235,16.31,15.15333333
673.246,9.15,673.246,-1,673.246,14.31,7.486666667
673.257,1.15,673.257,0,673.257,17.31,6.153333333
673.268,8.15,673.268,9,673.268,17.31,11.48666667
673.279,11.15,673.279,15,673.279,6.31,10.82
673.29,26.15,673.29,6,673.29,5.31,12.48666667
673.301,14.15,673.301,20,673.301,21.31,18.48666667
673.313,19.15,673.313,17,673.313,9.31,15.15333333
673.324,17.15,673.324,4,673.324,0.31,7.153333333
673.335,8.15,673.335,-5,673.335,14.31,5.82
673.346,6.15,673.346,17,673.346,5.31,9.486666667
673.357,5.15,673.357,0,673.357,-6.69,-0.5133333333
673.368,-11.85,673.368,-6,673.368,-1.69,-6.513333333
673.379,19.15,673.379,-5,673.379,10.31,8.153333333
673.39,9.15,673.39,20,673.39,20.31,16.48666667
673.401,3.15,673.401,12,673.401,22.31,12.48666667
673.412,-1.85,673.412,10,673.412,13.31,7.153333333
673.423,3.15,673.423,17,673.423,30.31,16.82
673.434,10.15,673.434,-8,673.434,12.31,4.82
673.445,19.15,673.445,-2,673.445,8.31,8.486666667
673.456,-2.85,673.456,-2,673.456,1.31,-1.18
673.467,-1.85,673.467,-16,673.467,-7.69,-8.513333333
673.478,10.15,673.478,7,673.478,-5.69,3.82
673.489,25.15,673.489,15,673.489,24.31,21.48666667
673.5,20.15,673.5,-2,673.5,15.31,11.15333333
673.511,19.15,673.511,-2,673.511,4.31,7.153333333
673.522,22.15,673.522,13,673.522,4.31,13.15333333
673.533,36.15,673.533,34,673.533,34.31,34.82
673.544,14.15,673.544,12,673.544,25.31,17.15333333
673.555,5.15,673.555,5,673.555,10.31,6.82
673.566,14.15,673.566,19,673.566,25.31,19.48666667
673.577,4.15,673.577,4,673.577,19.31,9.153333333
673.588,-11.85,673.588,10,673.588,-1.69,-1.18
673.599,6.15,673.599,19,673.599,13.31,12.82
673.61,5.15,673.61,8,673.61,10.31,7.82
673.621,18.15,673.621,19,673.621,31.31,22.82
673.632,40.15,673.632,37,673.632,48.31,41.82
673.643,11.15,673.643,5,673.643,20.31,12.15333333
673.654,3.15,673.654,-10,673.654,3.31,-1.18
673.665,-1.85,673.665,4,673.665,9.31,3.82
673.676,-8.85,673.676,-2,673.676,-3.69,-4.846666667
673.687,9.15,673.687,15,673.687,-1.69,7.486666667
673.698,-0.85,673.698,2,673.698,-11.69,-3.513333333
673.709,8.15,673.709,13,673.709,4.31,8.486666667
673.719,19.15,673.719,13,673.719,9.31,13.82
673.73,10.15,673.73,21,673.73,20.31,17.15333333
673.741,30.15,673.741,42,673.741,45.31,39.15333333
673.752,20.15,673.752,17,673.752,39.31,25.48666667
673.763,17.15,673.763,34,673.763,26.31,25.82
673.774,-6.85,673.774,19,673.774,10.31,7.486666667
673.785,8.15,673.785,9,673.785,13.31,10.15333333
673.796,-1.85,673.796,18,673.796,13.31,9.82
673.807,12.15,673.807,19,673.807,24.31,18.48666667
673.818,-0.85,673.818,-3,673.818,10.31,2.153333333
673.829,16.15,673.829,9,673.829,6.31,10.48666667
673.84,26.15,673.84,29,673.84,24.31,26.48666667
673.851,10.15,673.851,17,673.851,19.31,15.48666667
673.862,0.15,673.862,10,673.862,13.31,7.82
673.873,9.15,673.873,15,673.873,8.31,10.82
673.883,16.15,673.883,21,673.883,9.31,15.48666667
673.894,-0.85,673.894,17,673.894,-4.69,3.82
673.905,3.15,673.905,12,673.905,8.31,7.82
673.916,32.15,673.916,15,673.916,9.31,18.82
673.927,22.15,673.927,3,673.927,10.31,11.82
673.938,0.15,673.938,17,673.938,10.31,9.153333333
673.949,-1.85,673.949,9,673.949,-4.69,0.82
673.96,23.15,673.96,14,673.96,4.31,13.82
673.971,17.15,673.971,9,673.971,9.31,11.82
673.982,2.15,673.982,8,673.982,11.31,7.153333333
673.993,2.15,673.993,5,673.993,13.31,6.82
674.003,15.15,674.003,5,674.003,14.31,11.48666667
674.014,6.15,674.014,11,674.014,-12.69,1.486666667
674.025,15.15,674.025,3,674.025,-7.69,3.486666667
674.036,-4.85,674.036,-13,674.036,-12.69,-10.18
674.047,7.15,674.047,8,674.047,-3.69,3.82
674.058,3.15,674.058,20,674.058,7.31,10.15333333
674.069,4.15,674.069,5,674.069,13.31,7.486666667
674.08,7.15,674.08,-2,674.08,10.31,5.153333333
674.09,27.15,674.09,10,674.09,28.31,21.82
674.101,-5.85,674.101,0,674.101,-2.69,-2.846666667
674.112,-14.85,674.112,-6,674.112,-26.69,-15.84666667
674.123,-4.85,674.123,-2,674.123,0.31,-2.18
674.134,-1.85,674.134,6,674.134,14.31,6.153333333
674.145,-2.85,674.145,8,674.145,-1.69,1.153333333
674.156,0.15,674.156,11,674.156,5.31,5.486666667
674.166,4.15,674.166,1,674.166,9.31,4.82
674.177,-8.85,674.177,14,674.177,1.31,2.153333333
674.188,9.15,674.188,7,674.188,4.31,6.82
674.199,3.15,674.199,-10,674.199,-1.69,-2.846666667
674.21,7.15,674.21,-11,674.21,-6.69,-3.513333333
674.221,2.15,674.221,-9,674.221,-3.69,-3.513333333
674.232,-6.85,674.232,3,674.232,-0.69,-1.513333333
674.242,4.15,674.242,-1,674.242,11.31,4.82
674.253,6.15,674.253,6,674.253,18.31,10.15333333
674.264,10.15,674.264,15,674.264,19.31,14.82
674.275,19.15,674.275,11,674.275,21.31,17.15333333
674.286,15.15,674.286,-7,674.286,16.31,8.153333333
674.297,4.15,674.297,4,674.297,-4.69,1.153333333
674.307,-11.85,674.307,-10,674.307,-9.69,-10.51333333
674.318,-4.85,674.318,5,674.318,-8.69,-2.846666667
674.329,-0.85,674.329,10,674.329,9.31,6.153333333
674.34,4.15,674.34,14,674.34,14.31,10.82
674.351,7.15,674.351,2,674.351,8.31,5.82
674.361,12.15,674.361,9,674.361,21.31,14.15333333
674.372,19.15,674.372,16,674.372,12.31,15.82
674.383,5.15,674.383,-2,674.383,-11.69,-2.846666667
674.394,-1.85,674.394,6,674.394,-7.69,-1.18
674.405,7.15,674.405,29,674.405,18.31,18.15333333
674.415,16.15,674.415,10,674.415,13.31,13.15333333
674.426,8.15,674.426,2,674.426,2.31,4.153333333
674.437,-3.85,674.437,6,674.437,10.31,4.153333333
674.448,10.15,674.448,5,674.448,1.31,5.486666667
674.459,11.15,674.459,13,674.459,16.31,13.48666667
674.469,13.15,674.469,13,674.469,10.31,12.15333333
674.48,10.15,674.48,15,674.48,11.31,12.15333333
674.491,0.15,674.491,2,674.491,-7.69,-1.846666667
674.502,-10.85,674.502,-5,674.502,11.31,-1.513333333
674.512,-8.85,674.512,-6,674.512,3.31,-3.846666667
674.523,-15.85,674.523,-17,674.523,-1.69,-11.51333333
674.534,-13.85,674.534,-26,674.534,-5.69,-15.18
674.545,7.15,674.545,-12,674.545,-15.69,-6.846666667
674.556,23.15,674.556,-6,674.556,2.31,6.486666667
674.566,11.15,674.566,15,674.566,10.31,12.15333333
674.577,15.15,674.577,16,674.577,5.31,12.15333333
674.588,25.15,674.588,11,674.588,4.31,13.48666667
674.599,1.15,674.599,2,674.599,12.31,5.153333333
674.609,-0.85,674.609,6,674.609,20.31,8.486666667
674.62,1.15,674.62,12,674.62,30.31,14.48666667
674.631,3.15,674.631,7,674.631,17.31,9.153333333
674.642,-13.85,674.642,4,674.642,-8.69,-6.18
674.652,-1.85,674.652,0,674.652,5.31,1.153333333
674.663,5.15,674.663,10,674.663,10.31,8.486666667
674.674,10.15,674.674,11,674.674,12.31,11.15333333
674.685,16.15,674.685,22,674.685,15.31,17.82
674.695,18.15,674.695,35,674.695,26.31,26.48666667
674.706,4.15,674.706,5,674.706,11.31,6.82
674.717,-4.85,674.717,15,674.717,1.31,3.82
674.727,-13.85,674.727,9,674.727,6.31,0.4866666667
674.738,-5.85,674.738,-6,674.738,-2.69,-4.846666667
674.749,7.15,674.749,-1,674.749,5.31,3.82
674.76,14.15,674.76,3,674.76,3.31,6.82
674.77,16.15,674.77,10,674.77,10.31,12.15333333
674.781,0.15,674.781,-5,674.781,6.31,0.4866666667
674.792,20.15,674.792,-3,674.792,28.31,15.15333333
674.802,18.15,674.802,4,674.802,16.31,12.82
674.813,14.15,674.813,10,674.813,17.31,13.82
674.824,17.15,674.824,16,674.824,20.31,17.82
674.835,0.15,674.835,-11,674.835,9.31,-0.5133333333
674.845,1.15,674.845,-9,674.845,-1.69,-3.18
674.856,3.15,674.856,-5,674.856,8.31,2.153333333
674.867,4.15,674.867,10,674.867,0.31,4.82
674.877,-14.85,674.877,-10,674.877,-5.69,-10.18
674.888,-1.85,674.888,-8,674.888,-6.69,-5.513333333
674.899,3.15,674.899,-7,674.899,3.31,-0.18
674.909,14.15,674.909,-1,674.909,11.31,8.153333333
674.92,13.15,674.92,5,674.92,23.31,13.82
674.931,12.15,674.931,5,674.931,20.31,12.48666667
674.941,-2.85,674.941,9,674.941,3.31,3.153333333
674.952,11.15,674.952,15,674.952,1.31,9.153333333
674.963,28.15,674.963,18,674.963,33.31,26.48666667
674.973,8.15,674.973,13,674.973,25.31,15.48666667
674.984,-0.85,674.984,7,674.984,19.31,8.486666667
674.995,10.15,674.995,19,674.995,21.31,16.82
675.005,10.15,675.005,-4,675.005,0.31,2.153333333
675.016,0.15,675.016,-9,675.016,4.31,-1.513333333
675.027,-5.85,675.027,3,675.027,2.31,-0.18
675.037,1.15,675.037,2,675.037,6.31,3.153333333
675.048,5.15,675.048,4,675.048,16.31,8.486666667
675.059,3.15,675.059,12,675.059,31.31,15.48666667
675.069,8.15,675.069,13,675.069,22.31,14.48666667
675.08,17.15,675.08,16,675.08,16.31,16.48666667
675.091,-10.85,675.091,-6,675.091,1.31,-5.18
675.101,-8.85,675.101,4,675.101,-6.69,-3.846666667
675.112,-14.85,675.112,-6,675.112,-1.69,-7.513333333
675.123,20.15,675.123,18,675.123,8.31,15.48666667
675.133,17.15,675.133,19,675.133,9.31,15.15333333
675.144,13.15,675.144,11,675.144,8.31,10.82
675.154,5.15,675.154,10,675.154,-2.69,4.153333333
675.165,-6.85,675.165,-10,675.165,-1.69,-6.18
675.176,8.15,675.176,8,675.176,3.31,6.486666667
675.186,14.15,675.186,19,675.186,9.31,14.15333333
675.197,21.15,675.197,15,675.197,10.31,15.48666667
675.208,17.15,675.208,2,675.208,13.31,10.82
675.218,-9.85,675.218,-5,675.218,13.31,-0.5133333333
675.229,-13.85,675.229,13,675.229,1.31,0.1533333333
675.239,2.15,675.239,16,675.239,9.31,9.153333333
675.25,3.15,675.25,17,675.25,3.31,7.82
675.261,9.15,675.261,16,675.261,14.31,13.15333333
675.271,16.15,675.271,1,675.271,10.31,9.153333333
675.282,13.15,675.282,12,675.282,6.31,10.48666667
675.292,12.15,675.292,9,675.292,8.31,9.82
675.303,5.15,675.303,17,675.303,9.31,10.48666667
675.314,-1.85,675.314,5,675.314,2.31,1.82
675.324,3.15,675.324,9,675.324,-1.69,3.486666667
675.335,-2.85,675.335,-1,675.335,-9.69,-4.513333333
675.345,15.15,675.345,-5,675.345,9.31,6.486666667
675.356,9.15,675.356,2,675.356,1.31,4.153333333
675.366,-19.85,675.366,-5,675.366,-5.69,-10.18
675.377,-11.85,675.377,4,675.377,-9.69,-5.846666667
675.388,-5.85,675.388,8,675.388,7.31,3.153333333
675.398,3.15,675.398,12,675.398,9.31,8.153333333
675.409,-6.85,675.409,13,675.409,7.31,4.486666667
675.419,-0.85,675.419,24,675.419,10.31,11.15333333
675.43,18.15,675.43,7,675.43,30.31,18.48666667
675.44,10.15,675.44,1,675.44,15.31,8.82
675.451,-0.85,675.451,-5,675.451,14.31,2.82
675.462,10.15,675.462,14,675.462,10.31,11.48666667
675.472,13.15,675.472,11,675.472,8.31,10.82
675.483,19.15,675.483,15,675.483,20.31,18.15333333
675.493,19.15,675.493,13,675.493,24.31,18.82
675.504,18.15,675.504,8,675.504,19.31,15.15333333
675.514,7.15,675.514,-2,675.514,5.31,3.486666667
675.525,7.15,675.525,5,675.525,0.31,4.153333333
675.535,-8.85,675.535,-9,675.535,-1.69,-6.513333333
675.546,3.15,675.546,-2,675.546,3.31,1.486666667
675.556,35.15,675.556,10,675.556,0.31,15.15333333
675.567,25.15,675.567,11,675.567,5.31,13.82
675.578,11.15,675.578,4,675.578,-3.69,3.82
675.588,7.15,675.588,-9,675.588,-3.69,-1.846666667
675.599,7.15,675.599,3,675.599,-7.69,0.82
675.609,11.15,675.609,5,675.609,12.31,9.486666667
675.62,1.15,675.62,4,675.62,-4.69,0.1533333333
675.63,4.15,675.63,11,675.63,2.31,5.82
675.641,1.15,675.641,-5,675.641,12.31,2.82
675.651,9.15,675.651,-4,675.651,3.31,2.82
675.662,8.15,675.662,5,675.662,8.31,7.153333333
675.672,1.15,675.672,-3,675.672,5.31,1.153333333
675.683,6.15,675.683,-8,675.683,-1.69,-1.18
675.693,4.15,675.693,1,675.693,9.31,4.82
675.704,-4.85,675.704,10,675.704,8.31,4.486666667
675.714,16.15,675.714,14,675.714,27.31,19.15333333
675.725,31.15,675.725,30,675.725,43.31,34.82
675.735,14.15,675.735,17,675.735,18.31,16.48666667
675.746,7.15,675.746,9,675.746,19.31,11.82
675.756,3.15,675.756,-8,675.756,-6.69,-3.846666667
675.767,4.15,675.767,-6,675.767,-3.69,-1.846666667
675.777,1.15,675.777,12,675.777,8.31,7.153333333
675.788,15.15,675.788,19,675.788,7.31,13.82
675.798,7.15,675.798,3,675.798,-11.69,-0.5133333333
675.809,7.15,675.809,17,675.809,0.31,8.153333333
675.819,15.15,675.819,32,675.819,11.31,19.48666667
675.829,-2.85,675.829,16,675.829,6.31,6.486666667
675.84,9.15,675.84,7,675.84,11.31,9.153333333
675.85,23.15,675.85,14,675.85,17.31,18.15333333
675.861,18.15,675.861,24,675.861,22.31,21.48666667
675.871,25.15,675.871,28,675.871,21.31,24.82
675.882,15.15,675.882,18,675.882,19.31,17.48666667
675.892,19.15,675.892,5,675.892,13.31,12.48666667
675.903,35.15,675.903,5,675.903,24.31,21.48666667
675.913,15.15,675.913,17,675.913,4.31,12.15333333
675.924,15.15,675.924,6,675.924,4.31,8.486666667
675.934,6.15,675.934,-3,675.934,-5.69,-0.8466666667
675.944,8.15,675.944,-4,675.944,9.31,4.486666667
675.955,17.15,675.955,18,675.955,17.31,17.48666667
675.965,11.15,675.965,-8,675.965,-0.69,0.82
675.976,14.15,675.976,3,675.976,17.31,11.48666667
675.986,8.15,675.986,24,675.986,19.31,17.15333333
675.997,-4.85,675.997,13,675.997,5.31,4.486666667
676.007,2.15,676.007,15,676.007,8.31,8.486666667
676.018,14.15,676.018,18,676.018,21.31,17.82
676.028,30.15,676.028,17,676.028,15.31,20.82
676.038,12.15,676.038,0,676.038,2.31,4.82
676.049,11.15,676.049,16,676.049,0.31,9.153333333
676.059,4.15,676.059,14,676.059,8.31,8.82
676.07,-3.85,676.07,16,676.07,12.31,8.153333333
676.08,13.15,676.08,18,676.08,29.31,20.15333333
676.09,4.15,676.09,14,676.09,31.31,16.48666667
676.101,-1.85,676.101,3,676.101,-6.69,-1.846666667
676.111,4.15,676.111,10,676.111,-1.69,4.153333333
676.122,25.15,676.122,10,676.122,19.31,18.15333333
676.132,9.15,676.132,-8,676.132,5.31,2.153333333
676.142,3.15,676.142,14,676.142,12.31,9.82
676.153,1.15,676.153,1,676.153,19.31,7.153333333
676.163,-8.85,676.163,-20,676.163,-2.69,-10.51333333
676.174,-3.85,676.174,2,676.174,5.31,1.153333333
676.184,1.15,676.184,-7,676.184,-5.69,-3.846666667
676.194,3.15,676.194,6,676.194,3.31,4.153333333
676.205,-7.85,676.205,-6,676.205,2.31,-3.846666667
676.215,-14.85,676.215,-1,676.215,-4.69,-6.846666667
676.226,8.15,676.226,9,676.226,-5.69,3.82
676.236,25.15,676.236,19,676.236,10.31,18.15333333
676.246,27.15,676.246,18,676.246,3.31,16.15333333
676.257,2.15,676.257,-4,676.257,-4.69,-2.18
676.267,-9.85,676.267,11,676.267,-8.69,-2.513333333
676.277,2.15,676.277,22,676.277,4.31,9.486666667
676.288,18.15,676.288,17,676.288,21.31,18.82
676.298,17.15,676.298,13,676.298,12.31,14.15333333
676.308,9.15,676.308,9,676.308,6.31,8.153333333
676.319,-1.85,676.319,-4,676.319,-10.69,-5.513333333
676.329,4.15,676.329,-12,676.329,-11.69,-6.513333333
676.34,12.15,676.34,6,676.34,-11.69,2.153333333
676.35,24.15,676.35,13,676.35,19.31,18.82
676.36,10.15,676.36,3,676.36,9.31,7.486666667
676.371,10.15,676.371,-2,676.371,5.31,4.486666667
676.381,0.15,676.381,-5,676.381,-0.69,-1.846666667
676.391,-4.85,676.391,-9,676.391,-13.69,-9.18
676.402,14.15,676.402,10,676.402,-0.69,7.82
676.412,18.15,676.412,21,676.412,9.31,16.15333333
676.422,11.15,676.422,15,676.422,-19.69,2.153333333
676.433,20.15,676.433,9,676.433,10.31,13.15333333
676.443,26.15,676.443,22,676.443,26.31,24.82
676.453,1.15,676.453,0,676.453,6.31,2.486666667
676.464,13.15,676.464,-6,676.464,-8.69,-0.5133333333
676.474,10.15,676.474,-2,676.474,-3.69,1.486666667
676.484,23.15,676.484,15,676.484,1.31,13.15333333
676.494,10.15,676.494,19,676.494,13.31,14.15333333
676.505,17.15,676.505,16,676.505,15.31,16.15333333
676.515,-0.85,676.515,7,676.515,2.31,2.82
676.525,16.15,676.525,27,676.525,20.31,21.15333333
676.536,22.15,676.536,17,676.536,22.31,20.48666667
676.546,12.15,676.546,21,676.546,20.31,17.82
676.556,5.15,676.556,22,676.556,22.31,16.48666667
676.567,7.15,676.567,-6,676.567,4.31,1.82
676.577,7.15,676.577,-8,676.577,-0.69,-0.5133333333
676.587,8.15,676.587,8,676.587,11.31,9.153333333
676.597,12.15,676.597,13,676.597,7.31,10.82
676.608,3.15,676.608,0,676.608,6.31,3.153333333
676.618,0.15,676.618,-10,676.618,-3.69,-4.513333333
676.628,11.15,676.628,-4,676.628,-5.69,0.4866666667
676.639,0.15,676.639,1,676.639,-17.69,-5.513333333
676.649,-5.85,676.649,13,676.649,-22.69,-5.18
676.659,-4.85,676.659,0,676.659,-8.69,-4.513333333
676.669,-2.85,676.669,-7,676.669,-3.69,-4.513333333
676.68,-6.85,676.68,3,676.68,3.31,-0.18
676.69,15.15,676.69,30,676.69,20.31,21.82
676.7,27.15,676.7,9,676.7,13.31,16.48666667
676.71,4.15,676.71,-9,676.71,8.31,1.153333333
676.721,17.15,676.721,15,676.721,12.31,14.82
676.731,25.15,676.731,22,676.731,4.31,17.15333333
676.741,19.15,676.741,19,676.741,6.31,14.82
676.751,13.15,676.751,7,676.751,5.31,8.486666667
676.762,15.15,676.762,11,676.762,8.31,11.48666667
676.772,6.15,676.772,8,676.772,-7.69,2.153333333
676.782,1.15,676.782,1,676.782,-7.69,-1.846666667
676.792,5.15,676.792,4,676.792,-5.69,1.153333333
676.803,20.15,676.803,5,676.803,7.31,10.82
676.813,-5.85,676.813,-9,676.813,-11.69,-8.846666667
676.823,-7.85,676.823,-3,676.823,-13.69,-8.18
676.833,19.15,676.833,17,676.833,16.31,17.48666667
676.844,19.15,676.844,16,676.844,20.31,18.48666667
676.854,2.15,676.854,-7,676.854,9.31,1.486666667
676.864,28.15,676.864,10,676.864,9.31,15.82
676.874,20.15,676.874,13,676.874,6.31,13.15333333
676.885,5.15,676.885,17,676.885,15.31,12.48666667
676.895,20.15,676.895,3,676.895,13.31,12.15333333
676.905,-9.85,676.905,-25,676.905,-6.69,-13.84666667
676.915,-9.85,676.915,-14,676.915,3.31,-6.846666667
676.925,0.15,676.925,-7,676.925,0.31,-2.18
676.936,22.15,676.936,3,676.936,-17.69,2.486666667
676.946,1.15,676.946,1,676.946,-13.69,-3.846666667
676.956,-9.85,676.956,-6,676.956,-15.69,-10.51333333
676.966,-10.85,676.966,-11,676.966,4.31,-5.846666667
676.976,4.15,676.976,-8,676.976,6.31,0.82
676.987,-2.85,676.987,-12,676.987,3.31,-3.846666667
676.997,-10.85,676.997,11,676.997,-8.69,-2.846666667
677.007,5.15,677.007,8,677.007,3.31,5.486666667
677.017,12.15,677.017,17,677.017,11.31,13.48666667
677.027,8.15,677.027,3,677.027,1.31,4.153333333
677.038,26.15,677.038,0,677.038,9.31,11.82
677.048,-4.85,677.048,1,677.048,5.31,0.4866666667
677.058,-0.85,677.058,-4,677.058,1.31,-1.18
677.068,2.15,677.068,2,677.068,24.31,9.486666667
677.078,7.15,677.078,-9,677.078,8.31,2.153333333
677.088,11.15,677.088,-6,677.088,17.31,7.486666667
677.099,1.15,677.099,-18,677.099,-7.69,-8.18
677.109,-6.85,677.109,13,677.109,-9.69,-1.18
677.119,-5.85,677.119,8,677.119,-1.69,0.1533333333
677.129,6.15,677.129,7,677.129,14.31,9.153333333
677.139,11.15,677.139,8,677.139,6.31,8.486666667
677.149,10.15,677.149,4,677.149,-1.69,4.153333333
677.16,-8.85,677.16,1,677.16,-4.69,-4.18
677.17,8.15,677.17,15,677.17,-1.69,7.153333333
677.18,-0.85,677.18,18,677.18,22.31,13.15333333
677.19,15.15,677.19,2,677.19,22.31,13.15333333
677.2,7.15,677.2,-9,677.2,-11.69,-4.513333333
677.21,-10.85,677.21,-19,677.21,-14.69,-14.84666667
677.22,15.15,677.22,-2,677.22,-9.69,1.153333333
677.231,8.15,677.231,3,677.231,1.31,4.153333333
677.241,7.15,677.241,-3,677.241,1.31,1.82
677.251,-5.85,677.251,5,677.251,7.31,2.153333333
677.261,13.15,677.261,-4,677.261,17.31,8.82
677.271,9.15,677.271,2,677.271,8.31,6.486666667
677.281,-6.85,677.281,9,677.281,-8.69,-2.18
677.291,7.15,677.291,6,677.291,2.31,5.153333333
677.301,8.15,677.301,8,677.301,13.31,9.82
677.312,27.15,677.312,27,677.312,29.31,27.82
677.322,57.15,677.322,56,677.322,68.31,60.48666667
677.332,-1.85,677.332,13,677.332,4.31,5.153333333
677.342,-1.85,677.342,-4,677.342,3.31,-0.8466666667
677.352,2.15,677.352,-1,677.352,4.31,1.82
677.362,24.15,677.362,6,677.362,14.31,14.82
677.372,29.15,677.372,13,677.372,15.31,19.15333333
677.382,12.15,677.382,25,677.382,9.31,15.48666667
677.392,-4.85,677.392,24,677.392,2.31,7.153333333
677.402,6.15,677.402,3,677.402,-1.69,2.486666667
677.413,6.15,677.413,-9,677.413,-7.69,-3.513333333
677.423,3.15,677.423,-6,677.423,-6.69,-3.18
677.433,2.15,677.433,5,677.433,5.31,4.153333333
677.443,4.15,677.443,8,677.443,1.31,4.486666667
677.453,16.15,677.453,6,677.453,14.31,12.15333333
677.463,-6.85,677.463,-7,677.463,4.31,-3.18
677.473,-5.85,677.473,-7,677.473,-12.69,-8.513333333
677.483,7.15,677.483,-11,677.483,-5.69,-3.18
677.493,5.15,677.493,10,677.493,-3.69,3.82
677.503,-5.85,677.503,7,677.503,-8.69,-2.513333333
677.513,2.15,677.513,7,677.513,-1.69,2.486666667
677.523,12.15,677.523,-1,677.523,-2.69,2.82
677.533,4.15,677.533,8,677.533,18.31,10.15333333
677.544,-1.85,677.544,-2,677.544,1.31,-0.8466666667
677.554,7.15,677.554,2,677.554,2.31,3.82
677.564,9.15,677.564,21,677.564,8.31,12.82
677.574,16.15,677.574,21,677.574,21.31,19.48666667
677.584,12.15,677.584,10,677.584,18.31,13.48666667
677.594,-1.85,677.594,-15,677.594,-5.69,-7.513333333
677.604,-0.85,677.604,-8,677.604,-21.69,-10.18
677.614,5.15,677.614,8,677.614,-7.69,1.82
677.624,10.15,677.624,0,677.624,-3.69,2.153333333
677.634,0.15,677.634,-5,677.634,3.31,-0.5133333333
677.644,14.15,677.644,18,677.644,16.31,16.15333333
677.654,18.15,677.654,25,677.654,26.31,23.15333333
677.664,7.15,677.664,10,677.664,20.31,12.48666667
677.674,-6.85,677.674,1,677.674,8.31,0.82
677.684,0.15,677.684,11,677.684,4.31,5.153333333
677.694,21.15,677.694,2,677.694,3.31,8.82
677.704,23.15,677.704,1,677.704,2.31,8.82
677.714,23.15,677.714,-2,677.714,5.31,8.82
677.724,-10.85,677.724,-11,677.724,-5.69,-9.18
677.734,0.15,677.734,-3,677.734,-9.69,-4.18
677.744,-1.85,677.744,-2,677.744,-9.69,-4.513333333
677.754,-3.85,677.754,-3,677.754,-11.69,-6.18
