HD spec 1 wave,HD spec 1 intensity,HD spec 2 wave,HD spec 2 intensity,HD spec 3 wave,HD spec 3 intensity,HD average intensity
665.134,1.23,665.134,1.23,665.134,-5.15,-0.8966666667
665.146,19.23,665.146,19.23,665.146,10.85,16.43666667
665.159,27.23,665.159,27.23,665.159,11.85,22.10333333
665.172,25.23,665.172,25.23,665.172,19.85,23.43666667
665.185,-1.77,665.185,-1.77,665.185,3.85,0.1033333333
665.197,10.23,665.197,10.23,665.197,1.85,7.436666667
665.21,5.23,665.21,5.23,665.21,15.85,8.77
665.223,11.23,665.223,11.23,665.223,18.85,13.77
665.235,30.23,665.235,30.23,665.235,27.85,29.43666667
665.248,55.23,665.248,55.23,665.248,52.85,54.43666667
665.261,9.23,665.261,9.23,665.261,6.85,8.436666667
665.274,3.23,665.274,3.23,665.274,-6.15,0.1033333333
665.286,10.23,665.286,10.23,665.286,9.85,10.10333333
665.299,12.23,665.299,12.23,665.299,13.85,12.77
665.312,-9.77,665.312,-9.77,665.312,0.85,-6.23
665.324,25.23,665.324,25.23,665.324,16.85,22.43666667
665.337,23.23,665.337,23.23,665.337,11.85,19.43666667
665.35,13.23,665.35,13.23,665.35,-2.15,8.103333333
665.362,4.23,665.362,4.23,665.362,1.85,3.436666667
665.375,13.23,665.375,13.23,665.375,17.85,14.77
665.388,16.23,665.388,16.23,665.388,18.85,17.10333333
665.4,21.23,665.4,21.23,665.4,26.85,23.10333333
665.413,18.23,665.413,18.23,665.413,22.85,19.77
665.426,22.23,665.426,22.23,665.426,26.85,23.77
665.438,9.23,665.438,9.23,665.438,5.85,8.103333333
665.451,11.23,665.451,11.23,665.451,4.85,9.103333333
665.464,-0.77,665.464,-0.77,665.464,-4.15,-1.896666667
665.476,14.23,665.476,14.23,665.476,5.85,11.43666667
665.489,12.23,665.489,12.23,665.489,18.85,14.43666667
665.502,21.23,665.502,21.23,665.502,17.85,20.10333333
665.514,18.23,665.514,18.23,665.514,4.85,13.77
665.527,32.23,665.527,32.23,665.527,23.85,29.43666667
665.54,7.23,665.54,7.23,665.54,13.85,9.436666667
665.552,0.23,665.552,0.23,665.552,1.85,0.77
665.565,1.23,665.565,1.23,665.565,0.85,1.103333333
665.578,14.23,665.578,14.23,665.578,5.85,11.43666667
665.59,-0.77,665.59,-0.77,665.59,-6.15,-2.563333333
665.603,8.23,665.603,8.23,665.603,6.85,7.77
665.616,14.23,665.616,14.23,665.616,22.85,17.10333333
665.628,21.23,665.628,21.23,665.628,19.85,20.77
665.641,17.23,665.641,17.23,665.641,17.85,17.43666667
665.654,-0.77,665.654,-0.77,665.654,-0.15,-0.5633333333
665.666,-3.77,665.666,-3.77,665.666,3.85,-1.23
665.679,13.23,665.679,13.23,665.679,4.85,10.43666667
665.691,26.23,665.691,26.23,665.691,7.85,20.10333333
665.704,16.23,665.704,16.23,665.704,16.85,16.43666667
665.717,0.23,665.717,0.23,665.717,4.85,1.77
665.729,-6.77,665.729,-6.77,665.729,-4.15,-5.896666667
665.742,16.23,665.742,16.23,665.742,-10.15,7.436666667
665.755,-4.77,665.755,-4.77,665.755,-19.15,-9.563333333
665.767,-5.77,665.767,-5.77,665.767,5.85,-1.896666667
665.78,7.23,665.78,7.23,665.78,-9.15,1.77
665.792,32.23,665.792,32.23,665.792,14.85,26.43666667
665.805,12.23,665.805,12.23,665.805,21.85,15.43666667
665.818,11.23,665.818,11.23,665.818,18.85,13.77
665.83,3.23,665.83,3.23,665.83,-10.15,-1.23
665.843,2.23,665.843,2.23,665.843,-4.15,0.1033333333
665.855,-13.77,665.855,-13.77,665.855,-5.15,-10.89666667
665.868,1.23,665.868,1.23,665.868,21.85,8.103333333
665.881,16.23,665.881,16.23,665.881,11.85,14.77
665.893,26.23,665.893,26.23,665.893,12.85,21.77
665.906,9.23,665.906,9.23,665.906,-9.15,3.103333333
665.918,-3.77,665.918,-3.77,665.918,1.85,-1.896666667
665.931,-7.77,665.931,-7.77,665.931,4.85,-3.563333333
665.943,9.23,665.943,9.23,665.943,15.85,11.43666667
665.956,10.23,665.956,10.23,665.956,3.85,8.103333333
665.969,4.23,665.969,4.23,665.969,-10.15,-0.5633333333
665.981,3.23,665.981,3.23,665.981,-2.15,1.436666667
665.994,-4.77,665.994,-4.77,665.994,-8.15,-5.896666667
666.006,-11.77,666.006,-11.77,666.006,-21.15,-14.89666667
666.019,-6.77,666.019,-6.77,666.019,6.85,-2.23
666.031,9.23,666.031,9.23,666.031,19.85,12.77
666.044,21.23,666.044,21.23,666.044,25.85,22.77
666.057,22.23,666.057,22.23,666.057,21.85,22.10333333
666.069,32.23,666.069,32.23,666.069,14.85,26.43666667
666.082,19.23,666.082,19.23,666.082,6.85,15.10333333
666.094,12.23,666.094,12.23,666.094,-0.15,8.103333333
666.107,1.23,666.107,1.23,666.107,-2.15,0.1033333333
666.119,12.23,666.119,12.23,666.119,12.85,12.43666667
666.132,-3.77,666.132,-3.77,666.132,9.85,0.77
666.144,19.23,666.144,19.23,666.144,-0.15,12.77
666.157,24.23,666.157,24.23,666.157,-8.15,13.43666667
666.169,18.23,666.169,18.23,666.169,-5.15,10.43666667
666.182,11.23,666.182,11.23,666.182,11.85,11.43666667
666.194,8.23,666.194,8.23,666.194,8.85,8.436666667
666.207,22.23,666.207,22.23,666.207,19.85,21.43666667
666.22,22.23,666.22,22.23,666.22,33.85,26.10333333
666.232,12.23,666.232,12.23,666.232,22.85,15.77
666.245,7.23,666.245,7.23,666.245,10.85,8.436666667
666.257,11.23,666.257,11.23,666.257,9.85,10.77
666.27,22.23,666.27,22.23,666.27,-2.15,14.10333333
666.282,-3.77,666.282,-3.77,666.282,-6.15,-4.563333333
666.295,-2.77,666.295,-2.77,666.295,3.85,-0.5633333333
666.307,-6.77,666.307,-6.77,666.307,4.85,-2.896666667
666.32,-5.77,666.32,-5.77,666.32,19.85,2.77
666.332,0.23,666.332,0.23,666.332,20.85,7.103333333
666.345,4.23,666.345,4.23,666.345,6.85,5.103333333
666.357,13.23,666.357,13.23,666.357,4.85,10.43666667
666.37,13.23,666.37,13.23,666.37,11.85,12.77
666.382,13.23,666.382,13.23,666.382,-2.15,8.103333333
666.395,30.23,666.395,30.23,666.395,15.85,25.43666667
666.407,21.23,666.407,21.23,666.407,5.85,16.10333333
666.42,19.23,666.42,19.23,666.42,10.85,16.43666667
666.432,9.23,666.432,9.23,666.432,-2.15,5.436666667
666.445,11.23,666.445,11.23,666.445,8.85,10.43666667
666.457,-21.77,666.457,-21.77,666.457,5.85,-12.56333333
666.469,-6.77,666.469,-6.77,666.469,13.85,0.1033333333
666.482,10.23,666.482,10.23,666.482,8.85,9.77
666.494,7.23,666.494,7.23,666.494,7.85,7.436666667
666.507,12.23,666.507,12.23,666.507,23.85,16.10333333
666.519,7.23,666.519,7.23,666.519,1.85,5.436666667
666.532,4.23,666.532,4.23,666.532,-11.15,-0.8966666667
666.544,11.23,666.544,11.23,666.544,12.85,11.77
666.557,13.23,666.557,13.23,666.557,12.85,13.10333333
666.569,1.23,666.569,1.23,666.569,-5.15,-0.8966666667
666.582,13.23,666.582,13.23,666.582,13.85,13.43666667
666.594,14.23,666.594,14.23,666.594,16.85,15.10333333
666.607,11.23,666.607,11.23,666.607,18.85,13.77
666.619,17.23,666.619,17.23,666.619,7.85,14.10333333
666.631,11.23,666.631,11.23,666.631,6.85,9.77
666.644,-0.77,666.644,-0.77,666.644,7.85,2.103333333
666.656,4.23,666.656,4.23,666.656,12.85,7.103333333
666.669,9.23,666.669,9.23,666.669,11.85,10.10333333
666.681,14.23,666.681,14.23,666.681,-10.15,6.103333333
666.694,31.23,666.694,31.23,666.694,10.85,24.43666667
666.706,29.23,666.706,29.23,666.706,29.85,29.43666667
666.718,0.23,666.718,0.23,666.718,9.85,3.436666667
666.731,1.23,666.731,1.23,666.731,6.85,3.103333333
666.743,-0.77,666.743,-0.77,666.743,-7.15,-2.896666667
666.756,11.23,666.756,11.23,666.756,21.85,14.77
666.768,9.23,666.768,9.23,666.768,21.85,13.43666667
666.78,-3.77,666.78,-3.77,666.78,9.85,0.77
666.793,-2.77,666.793,-2.77,666.793,7.85,0.77
666.805,6.23,666.805,6.23,666.805,3.85,5.436666667
666.818,4.23,666.818,4.23,666.818,8.85,5.77
666.83,18.23,666.83,18.23,666.83,3.85,13.43666667
666.843,13.23,666.843,13.23,666.843,1.85,9.436666667
666.855,-3.77,666.855,-3.77,666.855,1.85,-1.896666667
666.867,8.23,666.867,8.23,666.867,11.85,9.436666667
666.88,10.23,666.88,10.23,666.88,-4.15,5.436666667
666.892,5.23,666.892,5.23,666.892,-9.15,0.4366666667
666.904,13.23,666.904,13.23,666.904,-0.15,8.77
666.917,21.23,666.917,21.23,666.917,8.85,17.10333333
666.929,15.23,666.929,15.23,666.929,3.85,11.43666667
666.942,14.23,666.942,14.23,666.942,12.85,13.77
666.954,6.23,666.954,6.23,666.954,1.85,4.77
666.966,0.23,666.966,0.23,666.966,-8.15,-2.563333333
666.979,9.23,666.979,9.23,666.979,3.85,7.436666667
666.991,-6.77,666.991,-6.77,666.991,2.85,-3.563333333
667.003,11.23,667.003,11.23,667.003,17.85,13.43666667
667.016,17.23,667.016,17.23,667.016,19.85,18.10333333
667.028,12.23,667.028,12.23,667.028,9.85,11.43666667
667.041,-2.77,667.041,-2.77,667.041,-9.15,-4.896666667
667.053,-5.77,667.053,-5.77,667.053,-6.15,-5.896666667
667.065,21.23,667.065,21.23,667.065,17.85,20.10333333
667.078,21.23,667.078,21.23,667.078,-2.15,13.43666667
667.09,13.23,667.09,13.23,667.09,1.85,9.436666667
667.102,11.23,667.102,11.23,667.102,17.85,13.43666667
667.115,-4.77,667.115,-4.77,667.115,-1.15,-3.563333333
667.127,-4.77,667.127,-4.77,667.127,2.85,-2.23
667.139,1.23,667.139,1.23,667.139,7.85,3.436666667
667.152,22.23,667.152,22.23,667.152,1.85,15.43666667
667.164,17.23,667.164,17.23,667.164,-0.15,11.43666667
667.176,12.23,667.176,12.23,667.176,2.85,9.103333333
667.189,-4.77,667.189,-4.77,667.189,-4.15,-4.563333333
667.201,4.23,667.201,4.23,667.201,-3.15,1.77
667.213,-4.77,667.213,-4.77,667.213,6.85,-0.8966666667
667.226,0.23,667.226,0.23,667.226,15.85,5.436666667
667.238,15.23,667.238,15.23,667.238,21.85,17.43666667
667.25,8.23,667.25,8.23,667.25,25.85,14.10333333
667.263,14.23,667.263,14.23,667.263,24.85,17.77
667.275,-11.77,667.275,-11.77,667.275,3.85,-6.563333333
667.287,14.23,667.287,14.23,667.287,-7.15,7.103333333
667.3,19.23,667.3,19.23,667.3,6.85,15.10333333
667.312,12.23,667.312,12.23,667.312,23.85,16.10333333
667.324,12.23,667.324,12.23,667.324,10.85,11.77
667.337,0.23,667.337,0.23,667.337,-6.15,-1.896666667
667.349,13.23,667.349,13.23,667.349,23.85,16.77
667.361,11.23,667.361,11.23,667.361,16.85,13.10333333
667.373,-3.77,667.373,-3.77,667.373,-9.15,-5.563333333
667.386,1.23,667.386,1.23,667.386,6.85,3.103333333
667.398,-1.77,667.398,-1.77,667.398,19.85,5.436666667
667.41,-9.77,667.41,-9.77,667.41,5.85,-4.563333333
667.423,25.23,667.423,25.23,667.423,16.85,22.43666667
667.435,19.23,667.435,19.23,667.435,8.85,15.77
667.447,-0.77,667.447,-0.77,667.447,6.85,1.77
667.459,-1.77,667.459,-1.77,667.459,7.85,1.436666667
667.472,13.23,667.472,13.23,667.472,19.85,15.43666667
667.484,16.23,667.484,16.23,667.484,24.85,19.10333333
667.496,4.23,667.496,4.23,667.496,-19.15,-3.563333333
667.508,7.23,667.508,7.23,667.508,-8.15,2.103333333
667.521,16.23,667.521,16.23,667.521,7.85,13.43666667
667.533,22.23,667.533,22.23,667.533,0.85,15.10333333
667.545,14.23,667.545,14.23,667.545,5.85,11.43666667
667.558,9.23,667.558,9.23,667.558,8.85,9.103333333
667.57,3.23,667.57,3.23,667.57,-1.15,1.77
667.582,15.23,667.582,15.23,667.582,5.85,12.10333333
667.594,24.23,667.594,24.23,667.594,4.85,17.77
667.607,36.23,667.607,36.23,667.607,35.85,36.10333333
667.619,15.23,667.619,15.23,667.619,26.85,19.10333333
667.631,21.23,667.631,21.23,667.631,32.85,25.10333333
667.643,23.23,667.643,23.23,667.643,19.85,22.10333333
667.655,7.23,667.655,7.23,667.655,-2.15,4.103333333
667.668,9.23,667.668,9.23,667.668,-2.15,5.436666667
667.68,-5.77,667.68,-5.77,667.68,1.85,-3.23
667.692,5.23,667.692,5.23,667.692,-2.15,2.77
667.704,12.23,667.704,12.23,667.704,-2.15,7.436666667
667.717,12.23,667.717,12.23,667.717,0.85,8.436666667
667.729,24.23,667.729,24.23,667.729,0.85,16.43666667
667.741,31.23,667.741,31.23,667.741,3.85,22.10333333
667.753,16.23,667.753,16.23,667.753,10.85,14.43666667
667.766,10.23,667.766,10.23,667.766,8.85,9.77
667.778,9.23,667.778,9.23,667.778,8.85,9.103333333
667.79,15.23,667.79,15.23,667.79,16.85,15.77
667.802,21.23,667.802,21.23,667.802,15.85,19.43666667
667.814,-2.77,667.814,-2.77,667.814,0.85,-1.563333333
667.827,11.23,667.827,11.23,667.827,-0.15,7.436666667
667.839,17.23,667.839,17.23,667.839,-0.15,11.43666667
667.851,-6.77,667.851,-6.77,667.851,-21.15,-11.56333333
667.863,3.23,667.863,3.23,667.863,3.85,3.436666667
667.875,-1.77,667.875,-1.77,667.875,11.85,2.77
667.888,2.23,667.888,2.23,667.888,6.85,3.77
667.9,-2.77,667.9,-2.77,667.9,-0.15,-1.896666667
667.912,6.23,667.912,6.23,667.912,-4.15,2.77
667.924,4.23,667.924,4.23,667.924,-3.15,1.77
667.936,1.23,667.936,1.23,667.936,9.85,4.103333333
667.948,8.23,667.948,8.23,667.948,4.85,7.103333333
667.961,12.23,667.961,12.23,667.961,11.85,12.10333333
667.973,-5.77,667.973,-5.77,667.973,-0.15,-3.896666667
667.985,-0.77,667.985,-0.77,667.985,-2.15,-1.23
667.997,3.23,667.997,3.23,667.997,1.85,2.77
668.009,-4.77,668.009,-4.77,668.009,0.85,-2.896666667
668.021,21.23,668.021,21.23,668.021,-0.15,14.10333333
668.034,9.23,668.034,9.23,668.034,17.85,12.10333333
668.046,0.23,668.046,0.23,668.046,6.85,2.436666667
668.058,-3.77,668.058,-3.77,668.058,-8.15,-5.23
668.07,0.23,668.07,0.23,668.07,-11.15,-3.563333333
668.082,6.23,668.082,6.23,668.082,17.85,10.10333333
668.094,16.23,668.094,16.23,668.094,25.85,19.43666667
668.107,15.23,668.107,15.23,668.107,16.85,15.77
668.119,24.23,668.119,24.23,668.119,20.85,23.10333333
668.131,13.23,668.131,13.23,668.131,0.85,9.103333333
668.143,4.23,668.143,4.23,668.143,-3.15,1.77
668.155,2.23,668.155,2.23,668.155,16.85,7.103333333
668.167,6.23,668.167,6.23,668.167,17.85,10.10333333
668.179,14.23,668.179,14.23,668.179,16.85,15.10333333
668.192,-7.77,668.192,-7.77,668.192,-1.15,-5.563333333
668.204,6.23,668.204,6.23,668.204,10.85,7.77
668.216,23.23,668.216,23.23,668.216,13.85,20.10333333
668.228,20.23,668.228,20.23,668.228,4.85,15.10333333
668.24,15.23,668.24,15.23,668.24,21.85,17.43666667
668.252,20.23,668.252,20.23,668.252,9.85,16.77
668.264,31.23,668.264,31.23,668.264,18.85,27.10333333
668.276,1.23,668.276,1.23,668.276,-3.15,-0.23
668.288,16.23,668.288,16.23,668.288,8.85,13.77
668.301,0.23,668.301,0.23,668.301,5.85,2.103333333
668.313,11.23,668.313,11.23,668.313,-13.15,3.103333333
668.325,12.23,668.325,12.23,668.325,5.85,10.10333333
668.337,-1.77,668.337,-1.77,668.337,-6.15,-3.23
668.349,3.23,668.349,3.23,668.349,-7.15,-0.23
668.361,1.23,668.361,1.23,668.361,4.85,2.436666667
668.373,19.23,668.373,19.23,668.373,6.85,15.10333333
668.385,7.23,668.385,7.23,668.385,-4.15,3.436666667
668.397,13.23,668.397,13.23,668.397,-2.15,8.103333333
668.409,10.23,668.409,10.23,668.409,-6.15,4.77
668.422,10.23,668.422,10.23,668.422,14.85,11.77
668.434,7.23,668.434,7.23,668.434,10.85,8.436666667
668.446,13.23,668.446,13.23,668.446,9.85,12.10333333
668.458,0.23,668.458,0.23,668.458,16.85,5.77
668.47,-4.77,668.47,-4.77,668.47,12.85,1.103333333
668.482,13.23,668.482,13.23,668.482,9.85,12.10333333
668.494,13.23,668.494,13.23,668.494,7.85,11.43666667
668.506,8.23,668.506,8.23,668.506,21.85,12.77
668.518,4.23,668.518,4.23,668.518,12.85,7.103333333
668.53,10.23,668.53,10.23,668.53,14.85,11.77
668.542,15.23,668.542,15.23,668.542,19.85,16.77
668.554,9.23,668.554,9.23,668.554,1.85,6.77
668.566,8.23,668.566,8.23,668.566,-5.15,3.77
668.578,0.23,668.578,0.23,668.578,-4.15,-1.23
668.59,12.23,668.59,12.23,668.59,21.85,15.43666667
668.602,7.23,668.602,7.23,668.602,5.85,6.77
668.615,9.23,668.615,9.23,668.615,-2.15,5.436666667
668.627,2.23,668.627,2.23,668.627,-7.15,-0.8966666667
668.639,4.23,668.639,4.23,668.639,-3.15,1.77
668.651,5.23,668.651,5.23,668.651,-0.15,3.436666667
668.663,6.23,668.663,6.23,668.663,7.85,6.77
668.675,0.23,668.675,0.23,668.675,9.85,3.436666667
668.687,14.23,668.687,14.23,668.687,15.85,14.77
668.699,31.23,668.699,31.23,668.699,15.85,26.10333333
668.711,25.23,668.711,25.23,668.711,9.85,20.10333333
668.723,7.23,668.723,7.23,668.723,9.85,8.103333333
668.735,0.23,668.735,0.23,668.735,4.85,1.77
668.747,9.23,668.747,9.23,668.747,7.85,8.77
668.759,16.23,668.759,16.23,668.759,1.85,11.43666667
668.771,5.23,668.771,5.23,668.771,-0.15,3.436666667
668.783,-8.77,668.783,-8.77,668.783,-12.15,-9.896666667
668.795,-3.77,668.795,-3.77,668.795,-14.15,-7.23
668.807,3.23,668.807,3.23,668.807,-8.15,-0.5633333333
668.819,-6.77,668.819,-6.77,668.819,-4.15,-5.896666667
668.831,4.23,668.831,4.23,668.831,-13.15,-1.563333333
668.843,-2.77,668.843,-2.77,668.843,-15.15,-6.896666667
668.855,17.23,668.855,17.23,668.855,18.85,17.77
668.867,-7.77,668.867,-7.77,668.867,-13.15,-9.563333333
668.879,-1.77,668.879,-1.77,668.879,-17.15,-6.896666667
668.891,25.23,668.891,25.23,668.891,7.85,19.43666667
668.903,29.23,668.903,29.23,668.903,7.85,22.10333333
668.915,2.23,668.915,2.23,668.915,3.85,2.77
668.927,-0.77,668.927,-0.77,668.927,-5.15,-2.23
668.939,12.23,668.939,12.23,668.939,-0.15,8.103333333
668.951,17.23,668.951,17.23,668.951,6.85,13.77
668.963,6.23,668.963,6.23,668.963,7.85,6.77
668.975,8.23,668.975,8.23,668.975,1.85,6.103333333
668.987,10.23,668.987,10.23,668.987,1.85,7.436666667
668.999,12.23,668.999,12.23,668.999,12.85,12.43666667
669.011,25.23,669.011,25.23,669.011,17.85,22.77
669.023,20.23,669.023,20.23,669.023,-0.15,13.43666667
669.035,19.23,669.035,19.23,669.035,10.85,16.43666667
669.046,4.23,669.046,4.23,669.046,11.85,6.77
669.058,11.23,669.058,11.23,669.058,7.85,10.10333333
669.07,11.23,669.07,11.23,669.07,9.85,10.77
669.082,9.23,669.082,9.23,669.082,0.85,6.436666667
669.094,-0.77,669.094,-0.77,669.094,-10.15,-3.896666667
669.106,4.23,669.106,4.23,669.106,5.85,4.77
669.118,5.23,669.118,5.23,669.118,4.85,5.103333333
669.13,7.23,669.13,7.23,669.13,3.85,6.103333333
669.142,10.23,669.142,10.23,669.142,9.85,10.10333333
669.154,17.23,669.154,17.23,669.154,13.85,16.10333333
669.166,13.23,669.166,13.23,669.166,12.85,13.10333333
669.178,20.23,669.178,20.23,669.178,3.85,14.77
669.19,-0.77,669.19,-0.77,669.19,-3.15,-1.563333333
669.202,-3.77,669.202,-3.77,669.202,1.85,-1.896666667
669.214,1.23,669.214,1.23,669.214,10.85,4.436666667
669.226,-0.77,669.226,-0.77,669.226,11.85,3.436666667
669.237,6.23,669.237,6.23,669.237,6.85,6.436666667
669.249,11.23,669.249,11.23,669.249,-4.15,6.103333333
669.261,7.23,669.261,7.23,669.261,-9.15,1.77
669.273,12.23,669.273,12.23,669.273,2.85,9.103333333
669.285,13.23,669.285,13.23,669.285,8.85,11.77
669.297,-10.77,669.297,-10.77,669.297,-5.15,-8.896666667
669.309,-17.77,669.309,-17.77,669.309,12.85,-7.563333333
669.321,6.23,669.321,6.23,669.321,19.85,10.77
669.333,24.23,669.333,24.23,669.333,6.85,18.43666667
669.345,18.23,669.345,18.23,669.345,0.85,12.43666667
669.356,-3.77,669.356,-3.77,669.356,-5.15,-4.23
669.368,-8.77,669.368,-8.77,669.368,-0.15,-5.896666667
669.38,7.23,669.38,7.23,669.38,10.85,8.436666667
669.392,-15.77,669.392,-15.77,669.392,-11.15,-14.23
669.404,0.23,669.404,0.23,669.404,-3.15,-0.8966666667
669.416,7.23,669.416,7.23,669.416,-2.15,4.103333333
669.428,-5.77,669.428,-5.77,669.428,2.85,-2.896666667
669.44,10.23,669.44,10.23,669.44,-3.15,5.77
669.451,-0.77,669.451,-0.77,669.451,-6.15,-2.563333333
669.463,-4.77,669.463,-4.77,669.463,7.85,-0.5633333333
669.475,12.23,669.475,12.23,669.475,9.85,11.43666667
669.487,6.23,669.487,6.23,669.487,-8.15,1.436666667
669.499,-8.77,669.499,-8.77,669.499,3.85,-4.563333333
669.511,1.23,669.511,1.23,669.511,12.85,5.103333333
669.523,7.23,669.523,7.23,669.523,7.85,7.436666667
669.535,20.23,669.535,20.23,669.535,13.85,18.10333333
669.546,12.23,669.546,12.23,669.546,-5.15,6.436666667
669.558,12.23,669.558,12.23,669.558,9.85,11.43666667
669.57,14.23,669.57,14.23,669.57,-3.15,8.436666667
669.582,-6.77,669.582,-6.77,669.582,-16.15,-9.896666667
669.594,1.23,669.594,1.23,669.594,-11.15,-2.896666667
669.606,32.23,669.606,32.23,669.606,-2.15,20.77
669.617,15.23,669.617,15.23,669.617,7.85,12.77
669.629,-5.77,669.629,-5.77,669.629,-4.15,-5.23
669.641,3.23,669.641,3.23,669.641,-7.15,-0.23
669.653,16.23,669.653,16.23,669.653,4.85,12.43666667
669.665,21.23,669.665,21.23,669.665,0.85,14.43666667
669.677,10.23,669.677,10.23,669.677,-2.15,6.103333333
669.688,25.23,669.688,25.23,669.688,3.85,18.10333333
669.7,17.23,669.7,17.23,669.7,7.85,14.10333333
669.712,20.23,669.712,20.23,669.712,28.85,23.10333333
669.724,5.23,669.724,5.23,669.724,15.85,8.77
669.736,4.23,669.736,4.23,669.736,11.85,6.77
669.747,8.23,669.747,8.23,669.747,0.85,5.77
669.759,5.23,669.759,5.23,669.759,-5.15,1.77
669.771,14.23,669.771,14.23,669.771,8.85,12.43666667
669.783,5.23,669.783,5.23,669.783,8.85,6.436666667
669.795,3.23,669.795,3.23,669.795,10.85,5.77
669.807,1.23,669.807,1.23,669.807,9.85,4.103333333
669.818,2.23,669.818,2.23,669.818,-4.15,0.1033333333
669.83,12.23,669.83,12.23,669.83,11.85,12.10333333
669.842,3.23,669.842,3.23,669.842,1.85,2.77
669.854,-5.77,669.854,-5.77,669.854,-1.15,-4.23
669.865,-1.77,669.865,-1.77,669.865,2.85,-0.23
669.877,14.23,669.877,14.23,669.877,8.85,12.43666667
669.889,12.23,669.889,12.23,669.889,10.85,11.77
669.901,21.23,669.901,21.23,669.901,12.85,18.43666667
669.913,10.23,669.913,10.23,669.913,13.85,11.43666667
669.924,24.23,669.924,24.23,669.924,30.85,26.43666667
669.936,20.23,669.936,20.23,669.936,28.85,23.10333333
669.948,17.23,669.948,17.23,669.948,19.85,18.10333333
669.96,11.23,669.96,11.23,669.96,14.85,12.43666667
669.971,3.23,669.971,3.23,669.971,4.85,3.77
669.983,15.23,669.983,15.23,669.983,3.85,11.43666667
669.995,13.23,669.995,13.23,669.995,-1.15,8.436666667
670.007,5.23,670.007,5.23,670.007,9.85,6.77
670.018,11.23,670.018,11.23,670.018,10.85,11.10333333
670.03,19.23,670.03,19.23,670.03,6.85,15.10333333
670.042,7.23,670.042,7.23,670.042,-1.15,4.436666667
670.054,7.23,670.054,7.23,670.054,8.85,7.77
670.065,10.23,670.065,10.23,670.065,0.85,7.103333333
670.077,15.23,670.077,15.23,670.077,6.85,12.43666667
670.089,13.23,670.089,13.23,670.089,10.85,12.43666667
670.101,12.23,670.101,12.23,670.101,3.85,9.436666667
670.112,9.23,670.112,9.23,670.112,12.85,10.43666667
670.124,8.23,670.124,8.23,670.124,12.85,9.77
670.136,8.23,670.136,8.23,670.136,21.85,12.77
670.148,5.23,670.148,5.23,670.148,9.85,6.77
670.159,7.23,670.159,7.23,670.159,2.85,5.77
670.171,-1.77,670.171,-1.77,670.171,-10.15,-4.563333333
670.183,1.23,670.183,1.23,670.183,-16.15,-4.563333333
670.194,12.23,670.194,12.23,670.194,5.85,10.10333333
670.206,14.23,670.206,14.23,670.206,10.85,13.10333333
670.218,8.23,670.218,8.23,670.218,20.85,12.43666667
670.23,0.23,670.23,0.23,670.23,13.85,4.77
670.241,10.23,670.241,10.23,670.241,1.85,7.436666667
670.253,29.23,670.253,29.23,670.253,16.85,25.10333333
670.265,24.23,670.265,24.23,670.265,24.85,24.43666667
