H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
670.742,16.38,670.742,24.15,670.742,25.08,21.87
670.754,18.38,670.754,14.15,670.754,12.08,14.87
670.766,20.38,670.766,20.15,670.766,11.08,17.20333333
670.777,15.38,670.777,15.15,670.777,15.08,15.20333333
670.789,13.38,670.789,13.15,670.789,2.08,9.536666667
670.8,3.38,670.8,-1.85,670.8,0.08,0.5366666667
670.812,-0.62,670.812,-3.85,670.812,12.08,2.536666667
670.824,10.38,670.824,13.15,670.824,10.08,11.20333333
670.835,2.38,670.835,3.15,670.835,11.08,5.536666667
670.847,3.38,670.847,-6.85,670.847,-7.92,-3.796666667
670.858,-0.62,670.858,2.15,670.858,13.08,4.87
670.87,1.38,670.87,8.15,670.87,17.08,8.87
670.881,-3.62,670.881,21.15,670.881,9.08,8.87
670.893,-9.62,670.893,10.15,670.893,-9.92,-3.13
670.905,-1.62,670.905,-6.85,670.905,4.08,-1.463333333
670.916,-6.62,670.916,-2.85,670.916,-1.92,-3.796666667
670.928,-2.62,670.928,6.15,670.928,10.08,4.536666667
670.939,22.38,670.939,10.15,670.939,9.08,13.87
670.951,16.38,670.951,6.15,670.951,2.08,8.203333333
670.962,5.38,670.962,-4.85,670.962,11.08,3.87
670.974,5.38,670.974,1.15,670.974,9.08,5.203333333
670.986,-9.62,670.986,2.15,670.986,6.08,-0.4633333333
670.997,-17.62,670.997,-1.85,670.997,0.08,-6.463333333
671.009,-25.62,671.009,13.15,671.009,3.08,-3.13
671.02,-16.62,671.02,10.15,671.02,13.08,2.203333333
671.032,-20.62,671.032,1.15,671.032,5.08,-4.796666667
671.043,-1.62,671.043,13.15,671.043,8.08,6.536666667
671.055,11.38,671.055,8.15,671.055,12.08,10.53666667
671.066,10.38,671.066,10.15,671.066,11.08,10.53666667
671.078,13.38,671.078,10.15,671.078,21.08,14.87
671.089,4.38,671.089,5.15,671.089,8.08,5.87
671.101,1.38,671.101,18.15,671.101,17.08,12.20333333
671.112,11.38,671.112,5.15,671.112,24.08,13.53666667
671.124,16.38,671.124,0.15,671.124,12.08,9.536666667
671.135,34.38,671.135,6.15,671.135,19.08,19.87
671.147,17.38,671.147,10.15,671.147,10.08,12.53666667
671.158,9.38,671.158,-8.85,671.158,8.08,2.87
671.17,22.38,671.17,19.15,671.17,12.08,17.87
671.181,22.38,671.181,20.15,671.181,20.08,20.87
671.193,19.38,671.193,13.15,671.193,19.08,17.20333333
671.204,15.38,671.204,3.15,671.204,25.08,14.53666667
671.216,3.38,671.216,5.15,671.216,6.08,4.87
671.227,-5.62,671.227,8.15,671.227,2.08,1.536666667
671.239,3.38,671.239,10.15,671.239,29.08,14.20333333
671.25,0.38,671.25,-0.85,671.25,3.08,0.87
671.262,-9.62,671.262,9.15,671.262,2.08,0.5366666667
671.273,-11.62,671.273,1.15,671.273,1.08,-3.13
671.285,-0.62,671.285,6.15,671.285,5.08,3.536666667
671.296,6.38,671.296,17.15,671.296,13.08,12.20333333
671.308,11.38,671.308,9.15,671.308,18.08,12.87
671.319,-0.62,671.319,-7.85,671.319,19.08,3.536666667
671.331,-11.62,671.331,-0.85,671.331,14.08,0.5366666667
671.342,4.38,671.342,19.15,671.342,17.08,13.53666667
671.354,9.38,671.354,26.15,671.354,5.08,13.53666667
671.365,-1.62,671.365,12.15,671.365,5.08,5.203333333
671.377,-19.62,671.377,-3.85,671.377,10.08,-4.463333333
671.388,-15.62,671.388,-10.85,671.388,1.08,-8.463333333
671.4,-6.62,671.4,4.15,671.4,4.08,0.5366666667
671.411,4.38,671.411,10.15,671.411,-4.92,3.203333333
671.423,4.38,671.423,12.15,671.423,-9.92,2.203333333
671.434,1.38,671.434,7.15,671.434,11.08,6.536666667
671.446,16.38,671.446,2.15,671.446,15.08,11.20333333
671.457,-2.62,671.457,4.15,671.457,8.08,3.203333333
671.468,2.38,671.468,12.15,671.468,5.08,6.536666667
671.48,19.38,671.48,20.15,671.48,14.08,17.87
671.491,14.38,671.491,7.15,671.491,4.08,8.536666667
671.503,7.38,671.503,7.15,671.503,21.08,11.87
671.514,2.38,671.514,1.15,671.514,26.08,9.87
671.526,11.38,671.526,11.15,671.526,6.08,9.536666667
671.537,17.38,671.537,4.15,671.537,9.08,10.20333333
671.548,20.38,671.548,-0.85,671.548,5.08,8.203333333
671.56,13.38,671.56,3.15,671.56,6.08,7.536666667
671.571,1.38,671.571,12.15,671.571,22.08,11.87
671.583,6.38,671.583,19.15,671.583,10.08,11.87
671.594,6.38,671.594,24.15,671.594,13.08,14.53666667
671.606,18.38,671.606,24.15,671.606,31.08,24.53666667
671.617,14.38,671.617,28.15,671.617,17.08,19.87
671.628,4.38,671.628,18.15,671.628,5.08,9.203333333
671.64,-0.62,671.64,10.15,671.64,8.08,5.87
671.651,10.38,671.651,3.15,671.651,15.08,9.536666667
671.663,-2.62,671.663,0.15,671.663,6.08,1.203333333
671.674,-8.62,671.674,11.15,671.674,8.08,3.536666667
671.685,6.38,671.685,10.15,671.685,8.08,8.203333333
671.697,-7.62,671.697,5.15,671.697,6.08,1.203333333
671.708,-2.62,671.708,-0.85,671.708,4.08,0.2033333333
671.72,-0.62,671.72,-1.85,671.72,21.08,6.203333333
671.731,3.38,671.731,3.15,671.731,19.08,8.536666667
671.742,20.38,671.742,15.15,671.742,13.08,16.20333333
671.754,15.38,671.754,8.15,671.754,21.08,14.87
671.765,10.38,671.765,4.15,671.765,-2.92,3.87
671.777,-0.62,671.777,9.15,671.777,6.08,4.87
671.788,6.38,671.788,21.15,671.788,6.08,11.20333333
671.799,30.38,671.799,14.15,671.799,13.08,19.20333333
671.811,21.38,671.811,14.15,671.811,7.08,14.20333333
671.822,17.38,671.822,2.15,671.822,27.08,15.53666667
671.833,-2.62,671.833,0.15,671.833,1.08,-0.4633333333
671.845,12.38,671.845,12.15,671.845,9.08,11.20333333
671.856,18.38,671.856,22.15,671.856,11.08,17.20333333
671.868,5.38,671.868,21.15,671.868,17.08,14.53666667
671.879,10.38,671.879,10.15,671.879,20.08,13.53666667
671.89,14.38,671.89,37.15,671.89,27.08,26.20333333
671.902,10.38,671.902,9.15,671.902,5.08,8.203333333
671.913,9.38,671.913,0.15,671.913,3.08,4.203333333
671.924,-1.62,671.924,3.15,671.924,22.08,7.87
671.936,10.38,671.936,7.15,671.936,22.08,13.20333333
671.947,10.38,671.947,11.15,671.947,9.08,10.20333333
671.958,12.38,671.958,6.15,671.958,-8.92,3.203333333
671.97,18.38,671.97,13.15,671.97,10.08,13.87
671.981,-1.62,671.981,14.15,671.981,26.08,12.87
671.992,10.38,671.992,15.15,671.992,8.08,11.20333333
672.004,-9.62,672.004,-7.85,672.004,-0.92,-6.13
672.015,4.38,672.015,2.15,672.015,8.08,4.87
672.026,21.38,672.026,6.15,672.026,3.08,10.20333333
672.038,13.38,672.038,6.15,672.038,-1.92,5.87
672.049,22.38,672.049,10.15,672.049,4.08,12.20333333
672.06,3.38,672.06,4.15,672.06,-6.92,0.2033333333
672.072,-5.62,672.072,-4.85,672.072,-4.92,-5.13
672.083,-3.62,672.083,11.15,672.083,-3.92,1.203333333
672.094,5.38,672.094,2.15,672.094,2.08,3.203333333
672.106,27.38,672.106,21.15,672.106,20.08,22.87
672.117,42.38,672.117,40.15,672.117,40.08,40.87
672.128,8.38,672.128,18.15,672.128,21.08,15.87
672.139,-4.62,672.139,9.15,672.139,17.08,7.203333333
672.151,0.38,672.151,4.15,672.151,16.08,6.87
672.162,0.38,672.162,13.15,672.162,7.08,6.87
672.173,3.38,672.173,14.15,672.173,0.08,5.87
672.185,-5.62,672.185,21.15,672.185,1.08,5.536666667
672.196,3.38,672.196,33.15,672.196,24.08,20.20333333
672.207,5.38,672.207,23.15,672.207,18.08,15.53666667
672.219,17.38,672.219,29.15,672.219,26.08,24.20333333
672.23,16.38,672.23,28.15,672.23,21.08,21.87
672.241,-0.62,672.241,26.15,672.241,15.08,13.53666667
672.252,5.38,672.252,13.15,672.252,3.08,7.203333333
672.264,11.38,672.264,1.15,672.264,-2.92,3.203333333
672.275,11.38,672.275,-4.85,672.275,0.08,2.203333333
672.286,14.38,672.286,9.15,672.286,6.08,9.87
672.297,14.38,672.297,17.15,672.297,9.08,13.53666667
672.309,5.38,672.309,17.15,672.309,16.08,12.87
672.32,22.38,672.32,17.15,672.32,15.08,18.20333333
672.331,9.38,672.331,4.15,672.331,13.08,8.87
672.342,-1.62,672.342,-6.85,672.342,10.08,0.5366666667
672.354,4.38,672.354,-1.85,672.354,8.08,3.536666667
672.365,0.38,672.365,12.15,672.365,10.08,7.536666667
672.376,7.38,672.376,14.15,672.376,17.08,12.87
672.387,3.38,672.387,1.15,672.387,-4.92,-0.13
672.399,10.38,672.399,17.15,672.399,-8.92,6.203333333
672.41,-0.62,672.41,12.15,672.41,9.08,6.87
672.421,11.38,672.421,19.15,672.421,27.08,19.20333333
672.432,33.38,672.432,31.15,672.432,30.08,31.53666667
672.444,24.38,672.444,34.15,672.444,31.08,29.87
672.455,-5.62,672.455,10.15,672.455,2.08,2.203333333
672.466,14.38,672.466,8.15,672.466,12.08,11.53666667
672.477,13.38,672.477,15.15,672.477,15.08,14.53666667
672.489,15.38,672.489,13.15,672.489,11.08,13.20333333
672.5,-5.62,672.5,13.15,672.5,13.08,6.87
672.511,7.38,672.511,30.15,672.511,6.08,14.53666667
672.522,3.38,672.522,16.15,672.522,11.08,10.20333333
672.533,10.38,672.533,3.15,672.533,14.08,9.203333333
672.545,-0.62,672.545,22.15,672.545,14.08,11.87
672.556,15.38,672.556,25.15,672.556,27.08,22.53666667
672.567,13.38,672.567,9.15,672.567,2.08,8.203333333
672.578,4.38,672.578,18.15,672.578,5.08,9.203333333
672.59,27.38,672.59,22.15,672.59,8.08,19.20333333
672.601,4.38,672.601,16.15,672.601,11.08,10.53666667
672.612,6.38,672.612,13.15,672.612,16.08,11.87
672.623,7.38,672.623,10.15,672.623,14.08,10.53666667
672.634,0.38,672.634,1.15,672.634,21.08,7.536666667
672.646,17.38,672.646,1.15,672.646,22.08,13.53666667
672.657,15.38,672.657,17.15,672.657,13.08,15.20333333
672.668,12.38,672.668,2.15,672.668,5.08,6.536666667
672.679,-7.62,672.679,6.15,672.679,5.08,1.203333333
672.69,3.38,672.69,-2.85,672.69,11.08,3.87
672.701,17.38,672.701,8.15,672.701,2.08,9.203333333
672.713,12.38,672.713,9.15,672.713,6.08,9.203333333
672.724,-0.62,672.724,2.15,672.724,-11.92,-3.463333333
672.735,6.38,672.735,-6.85,672.735,2.08,0.5366666667
672.746,-6.62,672.746,4.15,672.746,21.08,6.203333333
672.757,0.38,672.757,-3.85,672.757,-8.92,-4.13
672.768,3.38,672.768,14.15,672.768,13.08,10.20333333
672.78,5.38,672.78,15.15,672.78,11.08,10.53666667
672.791,0.38,672.791,-4.85,672.791,10.08,1.87
672.802,-3.62,672.802,3.15,672.802,6.08,1.87
672.813,10.38,672.813,38.15,672.813,16.08,21.53666667
672.824,15.38,672.824,22.15,672.824,13.08,16.87
672.835,11.38,672.835,30.15,672.835,25.08,22.20333333
672.847,15.38,672.847,20.15,672.847,17.08,17.53666667
672.858,6.38,672.858,17.15,672.858,6.08,9.87
672.869,6.38,672.869,14.15,672.869,9.08,9.87
672.88,7.38,672.88,16.15,672.88,15.08,12.87
672.891,4.38,672.891,1.15,672.891,7.08,4.203333333
672.902,10.38,672.902,4.15,672.902,8.08,7.536666667
672.913,12.38,672.913,9.15,672.913,-4.92,5.536666667
672.925,2.38,672.925,7.15,672.925,-0.92,2.87
672.936,-1.62,672.936,15.15,672.936,12.08,8.536666667
672.947,10.38,672.947,28.15,672.947,19.08,19.20333333
672.958,21.38,672.958,17.15,672.958,16.08,18.20333333
672.969,-6.62,672.969,2.15,672.969,8.08,1.203333333
672.98,-0.62,672.98,18.15,672.98,16.08,11.20333333
672.991,11.38,672.991,14.15,672.991,20.08,15.20333333
673.002,2.38,673.002,10.15,673.002,16.08,9.536666667
673.013,3.38,673.013,14.15,673.013,11.08,9.536666667
673.025,3.38,673.025,-3.85,673.025,3.08,0.87
673.036,2.38,673.036,9.15,673.036,3.08,4.87
673.047,-4.62,673.047,8.15,673.047,15.08,6.203333333
673.058,-3.62,673.058,2.15,673.058,1.08,-0.13
673.069,2.38,673.069,1.15,673.069,-1.92,0.5366666667
673.08,11.38,673.08,3.15,673.08,2.08,5.536666667
673.091,8.38,673.091,12.15,673.091,10.08,10.20333333
673.102,-3.62,673.102,-14.85,673.102,-2.92,-7.13
673.113,-1.62,673.113,12.15,673.113,15.08,8.536666667
673.124,16.38,673.124,27.15,673.124,23.08,22.20333333
673.136,23.38,673.136,21.15,673.136,22.08,22.20333333
673.147,20.38,673.147,16.15,673.147,17.08,17.87
673.158,4.38,673.158,13.15,673.158,17.08,11.53666667
673.169,1.38,673.169,11.15,673.169,14.08,8.87
673.18,18.38,673.18,5.15,673.18,9.08,10.87
673.191,8.38,673.191,14.15,673.191,9.08,10.53666667
673.202,-6.62,673.202,7.15,673.202,-1.92,-0.4633333333
673.213,-15.62,673.213,5.15,673.213,-4.92,-5.13
673.224,16.38,673.224,9.15,673.224,1.08,8.87
673.235,20.38,673.235,23.15,673.235,19.08,20.87
673.246,7.38,673.246,12.15,673.246,18.08,12.53666667
673.257,19.38,673.257,9.15,673.257,24.08,17.53666667
673.268,3.38,673.268,4.15,673.268,16.08,7.87
673.279,9.38,673.279,9.15,673.279,6.08,8.203333333
673.29,14.38,673.29,13.15,673.29,5.08,10.87
673.301,18.38,673.301,26.15,673.301,27.08,23.87
673.313,2.38,673.313,19.15,673.313,25.08,15.53666667
673.324,9.38,673.324,3.15,673.324,12.08,8.203333333
673.335,14.38,673.335,8.15,673.335,-0.92,7.203333333
673.346,16.38,673.346,17.15,673.346,7.08,13.53666667
673.357,12.38,673.357,11.15,673.357,13.08,12.20333333
673.368,7.38,673.368,8.15,673.368,0.08,5.203333333
673.379,7.38,673.379,27.15,673.379,15.08,16.53666667
673.39,18.38,673.39,2.15,673.39,15.08,11.87
673.401,20.38,673.401,18.15,673.401,23.08,20.53666667
673.412,12.38,673.412,4.15,673.412,16.08,10.87
673.423,6.38,673.423,14.15,673.423,22.08,14.20333333
673.434,-6.62,673.434,9.15,673.434,2.08,1.536666667
673.445,6.38,673.445,16.15,673.445,13.08,11.87
673.456,17.38,673.456,11.15,673.456,7.08,11.87
673.467,9.38,673.467,-8.85,673.467,3.08,1.203333333
673.478,21.38,673.478,9.15,673.478,13.08,14.53666667
673.489,14.38,673.489,15.15,673.489,33.08,20.87
673.5,10.38,673.5,5.15,673.5,21.08,12.20333333
673.511,-0.62,673.511,6.15,673.511,19.08,8.203333333
673.522,8.38,673.522,6.15,673.522,13.08,9.203333333
673.533,33.38,673.533,19.15,673.533,32.08,28.20333333
673.544,24.38,673.544,20.15,673.544,26.08,23.53666667
673.555,0.38,673.555,4.15,673.555,23.08,9.203333333
673.566,12.38,673.566,5.15,673.566,22.08,13.20333333
673.577,11.38,673.577,14.15,673.577,0.08,8.536666667
673.588,8.38,673.588,21.15,673.588,7.08,12.20333333
673.599,19.38,673.599,34.15,673.599,18.08,23.87
673.61,7.38,673.61,-3.85,673.61,13.08,5.536666667
673.621,26.38,673.621,13.15,673.621,33.08,24.20333333
673.632,38.38,673.632,33.15,673.632,49.08,40.20333333
673.643,23.38,673.643,13.15,673.643,20.08,18.87
673.654,12.38,673.654,8.15,673.654,20.08,13.53666667
673.665,11.38,673.665,16.15,673.665,23.08,16.87
673.676,11.38,673.676,16.15,673.676,11.08,12.87
673.687,3.38,673.687,13.15,673.687,1.08,5.87
673.698,-1.62,673.698,14.15,673.698,2.08,4.87
673.709,11.38,673.709,14.15,673.709,3.08,9.536666667
673.719,7.38,673.719,16.15,673.719,19.08,14.20333333
673.73,11.38,673.73,24.15,673.73,30.08,21.87
673.741,48.38,673.741,41.15,673.741,55.08,48.20333333
673.752,31.38,673.752,28.15,673.752,29.08,29.53666667
673.763,38.38,673.763,31.15,673.763,33.08,34.20333333
673.774,10.38,673.774,12.15,673.774,9.08,10.53666667
673.785,19.38,673.785,12.15,673.785,21.08,17.53666667
673.796,16.38,673.796,2.15,673.796,12.08,10.20333333
673.807,20.38,673.807,1.15,673.807,21.08,14.20333333
673.818,7.38,673.818,14.15,673.818,14.08,11.87
673.829,10.38,673.829,20.15,673.829,21.08,17.20333333
673.84,40.38,673.84,29.15,673.84,24.08,31.20333333
673.851,12.38,673.851,33.15,673.851,13.08,19.53666667
673.862,4.38,673.862,17.15,673.862,7.08,9.536666667
673.873,3.38,673.873,1.15,673.873,-7.92,-1.13
673.883,16.38,673.883,15.15,673.883,14.08,15.20333333
673.894,17.38,673.894,19.15,673.894,23.08,19.87
673.905,13.38,673.905,14.15,673.905,19.08,15.53666667
673.916,4.38,673.916,29.15,673.916,14.08,15.87
673.927,8.38,673.927,26.15,673.927,31.08,21.87
673.938,23.38,673.938,17.15,673.938,18.08,19.53666667
673.949,14.38,673.949,-4.85,673.949,6.08,5.203333333
673.96,12.38,673.96,2.15,673.96,14.08,9.536666667
673.971,5.38,673.971,10.15,673.971,22.08,12.53666667
673.982,0.38,673.982,9.15,673.982,15.08,8.203333333
673.993,8.38,673.993,4.15,673.993,13.08,8.536666667
674.003,14.38,674.003,22.15,674.003,8.08,14.87
674.014,8.38,674.014,20.15,674.014,7.08,11.87
674.025,4.38,674.025,7.15,674.025,12.08,7.87
674.036,5.38,674.036,9.15,674.036,4.08,6.203333333
674.047,13.38,674.047,15.15,674.047,3.08,10.53666667
674.058,4.38,674.058,9.15,674.058,13.08,8.87
674.069,3.38,674.069,7.15,674.069,26.08,12.20333333
674.08,10.38,674.08,13.15,674.08,17.08,13.53666667
674.09,33.38,674.09,33.15,674.09,32.08,32.87
674.101,11.38,674.101,15.15,674.101,7.08,11.20333333
674.112,-14.62,674.112,1.15,674.112,-12.92,-8.796666667
674.123,16.38,674.123,5.15,674.123,16.08,12.53666667
674.134,23.38,674.134,10.15,674.134,16.08,16.53666667
674.145,-2.62,674.145,-0.85,674.145,7.08,1.203333333
674.156,-4.62,674.156,2.15,674.156,4.08,0.5366666667
674.166,10.38,674.166,8.15,674.166,-5.92,4.203333333
674.177,14.38,674.177,7.15,674.177,-2.92,6.203333333
674.188,5.38,674.188,15.15,674.188,7.08,9.203333333
674.199,16.38,674.199,8.15,674.199,12.08,12.20333333
674.21,8.38,674.21,2.15,674.21,-5.92,1.536666667
674.221,12.38,674.221,5.15,674.221,6.08,7.87
674.232,19.38,674.232,5.15,674.232,10.08,11.53666667
674.242,-0.62,674.242,3.15,674.242,3.08,1.87
674.253,4.38,674.253,14.15,674.253,6.08,8.203333333
674.264,25.38,674.264,18.15,674.264,21.08,21.53666667
674.275,23.38,674.275,26.15,674.275,17.08,22.20333333
674.286,9.38,674.286,9.15,674.286,10.08,9.536666667
674.297,-4.62,674.297,6.15,674.297,-1.92,-0.13
674.307,-1.62,674.307,18.15,674.307,-5.92,3.536666667
674.318,15.38,674.318,6.15,674.318,-13.92,2.536666667
674.329,5.38,674.329,1.15,674.329,15.08,7.203333333
674.34,23.38,674.34,6.15,674.34,1.08,10.20333333
674.351,3.38,674.351,6.15,674.351,-2.92,2.203333333
674.361,2.38,674.361,14.15,674.361,8.08,8.203333333
674.372,14.38,674.372,24.15,674.372,26.08,21.53666667
674.383,0.38,674.383,6.15,674.383,9.08,5.203333333
674.394,-7.62,674.394,-5.85,674.394,3.08,-3.463333333
674.405,18.38,674.405,11.15,674.405,23.08,17.53666667
674.415,22.38,674.415,19.15,674.415,21.08,20.87
674.426,4.38,674.426,14.15,674.426,14.08,10.87
674.437,16.38,674.437,4.15,674.437,8.08,9.536666667
674.448,19.38,674.448,-11.85,674.448,9.08,5.536666667
674.459,12.38,674.459,0.15,674.459,13.08,8.536666667
674.469,5.38,674.469,30.15,674.469,14.08,16.53666667
674.48,7.38,674.48,25.15,674.48,21.08,17.87
674.491,3.38,674.491,6.15,674.491,13.08,7.536666667
674.502,0.38,674.502,5.15,674.502,1.08,2.203333333
674.512,1.38,674.512,9.15,674.512,14.08,8.203333333
674.523,-14.62,674.523,8.15,674.523,2.08,-1.463333333
674.534,-7.62,674.534,-8.85,674.534,-8.92,-8.463333333
674.545,1.38,674.545,-5.85,674.545,-4.92,-3.13
674.556,4.38,674.556,6.15,674.556,5.08,5.203333333
674.566,-0.62,674.566,2.15,674.566,15.08,5.536666667
674.577,-8.62,674.577,13.15,674.577,7.08,3.87
674.588,4.38,674.588,8.15,674.588,17.08,9.87
674.599,12.38,674.599,10.15,674.599,2.08,8.203333333
674.609,6.38,674.609,8.15,674.609,12.08,8.87
674.62,6.38,674.62,15.15,674.62,23.08,14.87
674.631,12.38,674.631,16.15,674.631,25.08,17.87
674.642,-7.62,674.642,5.15,674.642,3.08,0.2033333333
674.652,4.38,674.652,5.15,674.652,5.08,4.87
674.663,2.38,674.663,12.15,674.663,7.08,7.203333333
674.674,8.38,674.674,7.15,674.674,22.08,12.53666667
674.685,20.38,674.685,22.15,674.685,27.08,23.20333333
674.695,32.38,674.695,23.15,674.695,35.08,30.20333333
674.706,22.38,674.706,25.15,674.706,21.08,22.87
674.717,3.38,674.717,6.15,674.717,3.08,4.203333333
674.727,0.38,674.727,0.15,674.727,-1.92,-0.4633333333
674.738,-8.62,674.738,3.15,674.738,0.08,-1.796666667
674.749,0.38,674.749,3.15,674.749,5.08,2.87
674.76,-7.62,674.76,-1.85,674.76,5.08,-1.463333333
674.77,14.38,674.77,11.15,674.77,10.08,11.87
674.781,3.38,674.781,0.15,674.781,8.08,3.87
674.792,6.38,674.792,14.15,674.792,30.08,16.87
674.802,5.38,674.802,7.15,674.802,26.08,12.87
674.813,20.38,674.813,22.15,674.813,6.08,16.20333333
674.824,17.38,674.824,23.15,674.824,7.08,15.87
674.835,5.38,674.835,5.15,674.835,14.08,8.203333333
674.845,-3.62,674.845,-10.85,674.845,-0.92,-5.13
674.856,15.38,674.856,-4.85,674.856,5.08,5.203333333
674.867,10.38,674.867,0.15,674.867,4.08,4.87
674.877,-0.62,674.877,-10.85,674.877,8.08,-1.13
674.888,-6.62,674.888,5.15,674.888,13.08,3.87
674.899,7.38,674.899,2.15,674.899,5.08,4.87
674.909,22.38,674.909,15.15,674.909,17.08,18.20333333
674.92,11.38,674.92,21.15,674.92,17.08,16.53666667
674.931,12.38,674.931,14.15,674.931,21.08,15.87
674.941,22.38,674.941,5.15,674.941,15.08,14.20333333
674.952,13.38,674.952,9.15,674.952,13.08,11.87
674.963,29.38,674.963,25.15,674.963,20.08,24.87
674.973,26.38,674.973,21.15,674.973,24.08,23.87
674.984,16.38,674.984,23.15,674.984,20.08,19.87
674.995,4.38,674.995,26.15,674.995,20.08,16.87
675.005,0.38,675.005,9.15,675.005,6.08,5.203333333
675.016,15.38,675.016,2.15,675.016,3.08,6.87
675.027,-3.62,675.027,15.15,675.027,19.08,10.20333333
675.037,3.38,675.037,9.15,675.037,25.08,12.53666667
675.048,10.38,675.048,6.15,675.048,11.08,9.203333333
675.059,25.38,675.059,9.15,675.059,10.08,14.87
675.069,13.38,675.069,26.15,675.069,30.08,23.20333333
675.08,21.38,675.08,35.15,675.08,17.08,24.53666667
675.091,-3.62,675.091,-9.85,675.091,-2.92,-5.463333333
675.101,-9.62,675.101,-1.85,675.101,-9.92,-7.13
675.112,-7.62,675.112,13.15,675.112,10.08,5.203333333
675.123,15.38,675.123,35.15,675.123,29.08,26.53666667
675.133,12.38,675.133,23.15,675.133,27.08,20.87
675.144,0.38,675.144,16.15,675.144,23.08,13.20333333
675.154,-3.62,675.154,4.15,675.154,13.08,4.536666667
675.165,-6.62,675.165,-3.85,675.165,16.08,1.87
675.176,13.38,675.176,7.15,675.176,11.08,10.53666667
675.186,29.38,675.186,28.15,675.186,19.08,25.53666667
675.197,4.38,675.197,33.15,675.197,23.08,20.20333333
675.208,-1.62,675.208,10.15,675.208,8.08,5.536666667
675.218,10.38,675.218,5.15,675.218,3.08,6.203333333
675.229,0.38,675.229,15.15,675.229,9.08,8.203333333
675.239,5.38,675.239,24.15,675.239,20.08,16.53666667
675.25,21.38,675.25,14.15,675.25,33.08,22.87
675.261,21.38,675.261,17.15,675.261,28.08,22.20333333
675.271,14.38,675.271,24.15,675.271,5.08,14.53666667
675.282,-6.62,675.282,17.15,675.282,6.08,5.536666667
675.292,13.38,675.292,16.15,675.292,1.08,10.20333333
675.303,0.38,675.303,12.15,675.303,-1.92,3.536666667
675.314,9.38,675.314,10.15,675.314,7.08,8.87
675.324,11.38,675.324,8.15,675.324,13.08,10.87
675.335,-1.62,675.335,-5.85,675.335,-0.92,-2.796666667
675.345,3.38,675.345,4.15,675.345,-8.92,-0.4633333333
675.356,9.38,675.356,15.15,675.356,-6.92,5.87
675.366,-11.62,675.366,0.15,675.366,-10.92,-7.463333333
675.377,-12.62,675.377,-2.85,675.377,2.08,-4.463333333
675.388,0.38,675.388,0.15,675.388,21.08,7.203333333
675.398,9.38,675.398,8.15,675.398,3.08,6.87
675.409,18.38,675.409,4.15,675.409,2.08,8.203333333
675.419,0.38,675.419,-7.85,675.419,12.08,1.536666667
675.43,8.38,675.43,18.15,675.43,16.08,14.20333333
675.44,13.38,675.44,16.15,675.44,14.08,14.53666667
675.451,5.38,675.451,25.15,675.451,24.08,18.20333333
675.462,12.38,675.462,19.15,675.462,38.08,23.20333333
675.472,11.38,675.472,2.15,675.472,16.08,9.87
675.483,10.38,675.483,9.15,675.483,6.08,8.536666667
675.493,4.38,675.493,24.15,675.493,15.08,14.53666667
675.504,7.38,675.504,19.15,675.504,9.08,11.87
675.514,10.38,675.514,-1.85,675.514,-7.92,0.2033333333
675.525,4.38,675.525,10.15,675.525,4.08,6.203333333
675.535,20.38,675.535,2.15,675.535,8.08,10.20333333
675.546,7.38,675.546,5.15,675.546,2.08,4.87
675.556,7.38,675.556,26.15,675.556,18.08,17.20333333
675.567,14.38,675.567,10.15,675.567,23.08,15.87
675.578,-4.62,675.578,17.15,675.578,4.08,5.536666667
675.588,10.38,675.588,6.15,675.588,9.08,8.536666667
675.599,13.38,675.599,9.15,675.599,8.08,10.20333333
675.609,13.38,675.609,9.15,675.609,1.08,7.87
675.62,-0.62,675.62,16.15,675.62,-3.92,3.87
675.63,-4.62,675.63,18.15,675.63,11.08,8.203333333
675.641,-9.62,675.641,16.15,675.641,3.08,3.203333333
675.651,10.38,675.651,8.15,675.651,5.08,7.87
675.662,10.38,675.662,9.15,675.662,20.08,13.20333333
675.672,-14.62,675.672,6.15,675.672,2.08,-2.13
675.683,-1.62,675.683,22.15,675.683,13.08,11.20333333
675.693,-17.62,675.693,16.15,675.693,26.08,8.203333333
675.704,-1.62,675.704,4.15,675.704,14.08,5.536666667
675.714,14.38,675.714,26.15,675.714,20.08,20.20333333
675.725,26.38,675.725,37.15,675.725,41.08,34.87
675.735,24.38,675.735,8.15,675.735,25.08,19.20333333
675.746,29.38,675.746,19.15,675.746,17.08,21.87
675.756,10.38,675.756,4.15,675.756,1.08,5.203333333
675.767,4.38,675.767,0.15,675.767,12.08,5.536666667
675.777,1.38,675.777,1.15,675.777,20.08,7.536666667
675.788,3.38,675.788,0.15,675.788,19.08,7.536666667
675.798,8.38,675.798,-2.85,675.798,22.08,9.203333333
675.809,13.38,675.809,7.15,675.809,34.08,18.20333333
675.819,35.38,675.819,28.15,675.819,33.08,32.20333333
675.829,16.38,675.829,25.15,675.829,4.08,15.20333333
675.84,14.38,675.84,34.15,675.84,2.08,16.87
675.85,19.38,675.85,30.15,675.85,21.08,23.53666667
675.861,11.38,675.861,16.15,675.861,23.08,16.87
675.871,10.38,675.871,32.15,675.871,20.08,20.87
